satisfaction_level,last_evaluation,number_project,time_spend_company,left,promotion_last_5years,salary,work_accident,average_monthly_hours,department
0.53,0.71,4,3,0,0,1,0,227,9
0.84,0.67,3,2,0,0,1,0,139,9
0.31,0.69,3,3,0,0,1,0,120,9
0.81,0.62,4,4,0,0,1,1,255,9
0.78,0.95,5,2,0,0,1,0,273,9
0.64,0.68,3,3,0,0,1,0,272,9
0.41,0.77,4,6,0,0,1,0,231,9
0.74,0.81,5,3,0,0,1,1,281,8
0.89,0.86,3,3,0,0,1,0,208,8
0.26,0.43,4,4,0,0,1,1,215,8
0.72,0.39,5,5,0,0,1,0,111,8
0.84,0.74,2,3,0,0,1,0,168,8
0.52,0.8,2,4,0,0,1,0,144,8
0.65,0.95,3,3,0,0,1,1,266,8
0.66,0.56,3,2,0,0,2,1,169,8
0.86,0.63,4,2,0,0,2,0,162,8
0.91,0.9,3,3,0,0,2,0,243,8
0.84,0.6,3,3,0,0,2,1,186,8
0.87,0.57,4,4,0,0,2,0,231,9
0.57,0.54,4,3,0,0,2,0,167,9
0.68,0.5,3,3,0,0,2,0,139,9
1.0,0.59,5,3,0,0,2,1,182,4
0.86,0.74,4,2,0,0,2,0,261,0
0.7,0.99,4,3,0,0,2,0,248,0
0.28,0.7,2,4,0,0,2,0,164,0
0.84,0.9,3,3,0,0,2,0,230,0
0.68,0.92,3,2,0,0,0,0,226,0
0.45,0.6,2,3,0,0,1,0,98,6
0.37,0.74,5,3,0,0,2,0,117,6
0.98,0.84,4,2,0,0,2,0,200,6
0.67,0.57,3,3,0,0,2,1,206,6
0.74,0.83,4,3,0,0,2,0,142,0
0.48,0.46,2,3,0,0,1,0,174,1
0.22,0.63,5,6,0,0,1,0,284,1
0.14,0.79,5,6,0,0,1,0,163,1
0.93,0.92,5,2,0,0,1,0,189,1
0.83,0.54,4,4,0,0,1,0,189,1
0.94,0.79,3,3,0,0,1,0,256,5
0.7,0.98,3,2,0,0,1,0,215,7
0.74,0.86,4,2,0,0,1,1,221,2
0.83,0.85,4,3,0,0,2,0,263,8
0.97,0.61,3,3,0,0,2,0,208,9
0.61,0.71,3,4,0,0,2,0,216,4
0.77,0.71,2,2,0,0,2,0,242,5
0.66,0.73,2,6,0,0,2,0,135,5
0.92,0.99,3,3,0,0,2,0,190,5
0.62,0.55,3,2,0,0,2,1,108,7
0.15,0.67,6,2,0,0,2,0,195,7
0.82,0.68,3,4,0,0,2,0,160,7
0.7,0.48,5,2,0,0,2,0,273,7
0.18,0.39,2,6,0,0,2,0,177,7
0.99,0.59,3,2,0,0,2,0,163,7
0.22,0.9,4,2,0,0,2,0,106,7
0.61,0.83,5,2,0,0,2,0,236,7
0.78,0.91,3,2,0,0,2,0,132,7
0.84,0.61,3,2,0,0,2,0,253,7
0.87,0.74,4,4,0,0,2,0,151,7
0.73,0.9,4,3,0,0,2,0,266,7
0.7,0.86,3,2,0,0,2,1,141,7
0.98,0.71,5,3,0,0,2,0,217,7
0.85,0.49,3,3,0,0,2,0,258,7
0.56,0.83,5,2,0,0,2,0,275,7
0.48,0.62,4,2,0,0,2,0,210,7
0.65,0.7,3,3,0,0,2,0,243,7
0.84,0.59,3,3,0,0,2,1,234,7
0.17,0.73,4,3,0,0,0,0,274,2
0.84,0.61,4,2,0,0,0,0,261,2
0.96,0.59,3,3,0,0,0,1,158,2
0.62,0.96,5,2,0,0,0,0,251,3
0.57,0.7,3,3,0,0,0,0,158,3
0.98,0.87,3,3,0,0,0,0,246,3
0.72,0.99,4,3,0,0,0,0,227,3
0.43,0.46,4,5,0,0,0,0,169,9
0.68,0.57,5,4,0,0,0,0,187,9
0.69,0.86,4,3,0,0,0,0,238,9
0.91,0.66,4,3,0,0,0,0,139,9
0.42,0.37,2,3,0,0,0,0,284,9
0.8,0.99,4,5,0,0,1,1,255,9
0.79,0.57,5,2,0,0,1,0,230,9
1.0,0.94,3,3,0,0,1,0,272,9
0.63,0.75,4,3,0,0,1,0,155,9
0.61,0.51,6,6,0,0,1,0,163,9
0.78,0.98,4,3,0,0,1,0,260,9
0.72,0.96,5,3,0,0,1,1,223,8
0.64,0.51,4,2,0,0,1,1,247,8
0.79,0.86,3,5,0,0,1,0,126,8
0.64,0.55,3,2,0,0,1,0,147,8
0.82,0.88,4,3,0,0,1,0,259,8
0.51,0.86,4,2,0,0,1,0,196,8
0.18,0.51,6,2,0,0,1,0,227,8
0.67,0.58,5,3,0,0,1,1,161,8
0.65,0.85,3,2,0,0,1,0,213,8
0.7,0.8,4,2,0,0,2,0,183,8
0.59,0.59,3,2,0,0,2,1,194,8
0.56,0.76,3,3,0,0,2,0,237,9
0.17,0.94,5,4,0,0,2,0,273,9
0.8,0.89,2,3,0,0,2,0,166,9
0.91,0.62,5,4,0,0,2,0,169,4
0.51,0.54,3,3,0,0,2,1,154,0
0.76,0.59,3,6,0,0,2,1,201,0
0.82,0.59,3,2,0,0,2,0,178,0
0.44,0.66,3,3,0,0,2,0,161,0
0.5,0.48,4,3,0,0,2,0,269,0
0.54,0.49,3,3,0,0,2,1,203,6
0.56,0.63,4,2,0,0,0,1,271,6
0.77,0.66,6,4,0,0,0,0,181,6
0.39,0.38,4,2,0,0,0,0,135,6
0.52,0.62,3,2,0,0,0,0,275,0
0.63,0.91,3,2,0,0,0,0,252,1
0.49,0.46,2,2,0,0,0,0,129,1
0.2,0.47,4,4,0,0,0,0,230,1
0.21,0.94,3,5,0,0,0,0,287,1
0.85,0.98,5,2,0,0,1,0,156,1
0.54,0.82,2,3,0,0,1,1,279,5
0.23,0.88,5,4,0,0,1,0,156,7
0.65,0.96,3,2,0,0,1,0,168,2
0.19,0.85,6,3,0,0,1,1,259,8
0.76,0.58,4,3,0,0,1,0,188,9
0.83,0.8,4,3,0,0,1,0,149,4
0.97,0.47,3,4,0,0,1,0,157,5
0.67,1.0,3,4,0,0,2,0,201,5
0.53,0.62,3,3,0,0,2,0,185,5
0.34,0.71,2,3,0,0,2,1,160,7
0.58,0.48,5,3,0,0,2,0,251,7
0.96,0.68,5,3,0,0,2,1,145,7
0.72,0.76,3,3,0,0,2,1,269,7
0.58,0.62,3,2,0,0,2,0,213,7
0.39,0.67,6,6,0,0,2,0,276,7
0.24,0.57,5,3,0,0,2,0,232,7
0.64,0.73,4,3,0,0,2,0,184,7
0.98,0.55,3,3,0,0,2,0,260,7
0.64,0.99,3,2,0,0,2,0,214,7
0.56,0.41,2,2,0,0,2,0,194,7
0.53,0.74,5,2,0,0,2,0,181,7
0.62,0.57,4,3,0,0,2,0,215,7
0.85,0.69,3,4,0,0,2,0,194,7
0.76,0.85,4,3,0,0,2,0,190,7
0.69,0.5,3,4,0,0,2,0,260,7
0.35,0.67,2,3,0,0,2,0,171,7
0.54,0.47,2,4,0,0,2,0,193,7
0.63,0.49,3,3,0,0,2,0,252,7
0.58,0.58,5,2,0,0,2,0,171,2
0.7,0.93,3,4,0,0,2,0,185,2
0.48,0.51,4,4,0,0,0,0,152,2
0.59,0.92,4,2,0,0,1,0,183,3
0.96,0.8,4,2,0,0,2,0,145,3
0.99,0.77,3,4,0,0,2,0,190,3
0.73,0.59,4,5,0,0,2,0,214,3
0.7,0.73,2,2,0,0,2,0,139,9
0.85,0.88,5,4,0,0,2,0,236,9
0.66,0.61,3,3,0,0,2,1,156,9
0.94,0.97,2,2,0,0,2,0,221,9
0.54,0.64,6,2,0,0,2,0,278,9
0.78,0.47,4,2,0,0,2,0,129,9
0.64,0.85,3,4,0,0,2,0,213,9
0.68,0.56,3,3,0,0,1,0,146,9
0.92,0.84,4,3,0,0,1,0,159,9
0.72,0.73,3,2,0,0,1,0,198,9
0.78,0.74,6,4,0,0,1,0,251,9
0.35,0.54,2,3,0,0,1,0,124,8
0.97,0.77,5,2,0,0,1,0,223,8
0.57,0.65,3,2,0,0,1,0,163,8
0.9,0.66,4,3,0,0,0,0,242,8
0.31,0.61,4,2,0,0,1,0,97,8
0.17,0.5,4,6,0,0,0,0,267,8
0.8,0.4,5,4,0,0,0,1,199,8
0.19,0.76,3,5,0,0,1,0,107,8
0.57,0.65,5,3,0,0,1,1,144,8
0.22,0.96,3,3,0,0,0,0,213,8
0.15,0.9,5,4,0,0,1,0,284,8
0.62,0.67,5,3,0,0,2,0,259,9
0.61,0.41,3,2,0,0,0,0,103,9
0.87,0.81,5,3,0,0,2,0,236,9
0.54,0.75,4,2,0,0,2,0,199,4
0.71,0.54,3,2,0,0,2,0,201,0
0.66,0.67,3,4,0,0,2,0,123,0
0.7,0.68,4,5,0,0,0,0,143,0
0.53,0.5,5,2,0,0,2,0,159,0
0.92,0.54,5,3,0,0,2,0,203,0
0.93,0.73,4,2,0,0,2,0,168,6
0.62,0.7,5,4,0,0,0,0,180,6
0.65,0.53,5,3,0,0,2,0,142,6
0.87,0.98,4,2,0,0,0,1,266,6
0.97,0.89,5,2,0,0,1,0,265,0
0.76,0.77,5,3,0,0,2,0,257,1
0.96,0.55,4,4,0,0,2,0,234,1
1.0,0.8,3,3,0,0,2,0,223,1
0.99,0.85,5,4,0,0,2,0,261,1
0.67,0.84,4,2,0,0,1,0,197,1
0.61,0.52,4,2,0,0,1,0,171,5
0.62,0.92,3,2,0,0,1,0,228,7
0.62,0.79,3,3,0,0,1,0,141,2
0.97,0.76,3,3,0,0,1,1,147,8
0.86,0.56,5,3,0,0,1,0,237,9
0.15,0.44,3,2,0,0,1,0,199,4
0.14,0.95,4,5,0,0,1,0,144,5
0.7,0.98,4,3,0,0,1,0,146,5
0.95,0.7,4,3,0,0,1,0,139,5
0.63,0.86,4,2,0,0,0,0,169,7
0.45,0.75,4,2,0,0,1,0,169,7
0.9,0.6,3,3,0,0,1,0,268,7
0.15,0.87,4,4,0,0,1,0,194,7
0.75,0.86,3,3,0,0,1,0,249,7
0.14,0.52,4,2,0,0,0,0,122,7
0.5,0.94,5,4,0,0,1,0,176,7
0.45,0.45,4,2,0,0,1,0,168,7
0.86,0.92,3,2,0,0,1,0,260,7
0.52,0.62,3,3,0,0,0,0,179,7
0.79,0.48,5,3,0,0,1,0,200,7
0.47,0.56,4,3,0,0,2,0,165,7
0.76,0.64,4,2,0,0,0,0,144,7
0.52,0.72,4,2,0,0,2,0,186,7
0.84,0.54,4,4,0,0,0,0,156,7
0.5,0.7,4,2,0,0,2,0,162,7
0.52,0.63,3,2,0,0,2,0,269,7
0.76,0.37,3,4,0,0,2,0,127,7
0.59,0.58,2,3,0,0,2,0,267,7
0.65,0.79,4,2,0,0,2,0,196,2
0.68,0.83,3,2,0,0,2,0,144,2
0.52,0.72,2,4,0,0,2,0,247,2
0.92,0.5,5,3,0,0,2,0,258,3
0.53,0.84,4,2,0,0,0,0,219,3
0.5,0.95,2,2,0,0,1,0,208,3
0.98,0.77,4,3,0,0,2,0,184,3
0.85,0.6,5,2,0,0,2,0,178,9
0.49,0.83,4,3,0,0,2,0,194,9
0.52,0.73,4,4,0,0,2,0,245,9
0.96,0.77,3,3,0,0,2,0,193,9
0.86,0.85,3,3,0,0,2,0,254,9
0.35,0.59,3,2,0,0,2,0,281,9
0.99,0.97,5,2,0,0,2,0,229,9
0.52,0.92,4,2,0,0,2,0,112,9
0.75,0.91,4,3,0,0,0,0,243,9
0.67,0.66,3,3,0,0,1,0,151,9
0.49,0.37,4,4,0,0,1,0,216,9
0.51,0.62,3,3,0,0,1,0,110,8
0.65,0.6,3,2,0,0,0,0,142,8
0.73,0.8,4,2,0,0,1,1,251,8
0.46,0.75,6,6,0,0,1,0,276,8
0.94,0.82,4,2,0,0,1,1,159,8
0.53,0.69,4,4,0,0,0,0,257,8
0.6,0.79,5,2,0,0,1,0,154,8
0.63,0.97,5,3,0,0,1,0,146,8
0.75,0.77,4,2,0,0,1,0,204,8
0.69,0.53,4,3,0,0,1,0,156,8
0.81,0.5,4,4,0,0,1,0,170,8
0.74,0.84,3,3,0,0,1,0,239,9
0.72,0.55,4,3,0,0,1,0,145,9
0.27,0.39,4,4,0,0,2,0,193,9
0.86,0.74,2,3,0,0,2,0,178,4
0.5,0.59,3,3,0,0,2,0,260,0
0.82,0.5,3,4,0,0,2,0,198,0
0.73,0.51,4,5,0,0,2,0,249,0
0.7,0.72,4,3,0,0,2,0,202,0
0.9,0.72,4,3,0,0,2,0,143,0
0.72,0.95,2,4,0,0,2,1,178,6
0.63,0.85,3,4,0,0,2,1,151,6
0.84,0.99,4,3,0,0,2,0,134,6
0.98,0.92,5,3,0,0,2,1,221,6
0.41,0.48,6,4,0,0,2,0,165,0
0.72,0.58,4,2,0,0,0,0,255,1
0.87,0.89,3,2,0,0,1,1,140,1
0.63,0.71,5,2,0,0,2,0,141,1
0.6,0.96,4,6,0,0,2,0,99,1
0.58,0.79,5,3,0,0,2,0,197,1
0.64,0.52,3,3,0,0,2,0,240,5
0.74,0.62,3,3,0,0,1,1,216,7
0.93,0.7,5,4,0,0,1,0,206,2
0.74,0.75,4,3,0,0,1,0,257,8
0.98,0.6,4,3,0,0,1,0,160,9
0.87,0.82,5,3,0,0,1,1,138,4
0.76,0.99,3,3,0,0,1,0,216,5
0.15,0.91,6,3,0,0,1,0,281,5
0.18,0.57,6,6,0,0,1,1,238,5
1.0,0.67,3,4,0,0,1,0,199,7
0.98,0.63,3,3,0,0,1,0,135,7
0.73,0.97,3,2,0,0,1,0,165,7
0.67,0.72,3,3,0,0,1,0,180,7
0.9,0.74,3,3,0,0,1,0,227,7
0.54,0.53,3,2,0,0,1,0,251,7
0.15,0.39,5,4,0,0,1,0,229,7
0.58,0.54,4,2,0,0,1,0,199,7
0.81,0.51,4,2,0,0,1,0,271,7
0.17,0.51,5,3,0,0,1,0,221,7
0.68,0.73,4,3,0,0,1,0,251,7
0.68,0.49,4,4,0,0,1,0,153,7
0.7,0.93,4,3,0,0,1,0,241,7
0.49,0.68,4,4,0,0,2,0,201,7
0.55,0.96,4,3,0,0,2,0,267,7
0.48,0.84,3,2,0,0,2,1,146,7
0.63,0.98,4,3,0,0,2,0,210,7
0.83,0.69,4,2,0,0,2,0,233,7
0.48,0.87,3,2,0,0,2,0,221,7
0.98,0.96,5,3,0,0,2,1,183,2
0.57,0.72,4,3,0,0,2,0,221,2
0.72,0.66,3,3,0,0,2,0,167,2
0.9,0.8,4,3,0,0,2,0,240,3
0.64,0.59,3,2,0,0,2,1,200,3
0.55,0.98,2,2,0,0,2,0,144,3
0.56,0.59,5,2,0,0,0,1,209,3
0.8,0.55,3,2,0,0,1,0,206,9
0.65,0.76,3,5,0,0,2,0,111,9
0.75,0.78,3,3,0,0,2,0,241,9
0.69,0.79,3,3,0,0,2,0,207,9
0.91,0.76,3,3,0,0,2,0,197,9
0.78,0.63,5,2,0,0,1,0,200,9
0.71,0.68,4,4,0,0,1,0,242,9
0.79,0.96,4,3,0,0,1,0,180,9
0.86,0.72,4,3,0,0,1,0,173,9
0.87,0.82,3,3,0,0,1,0,224,9
0.76,0.99,2,2,0,0,1,0,183,9
0.76,0.8,4,5,0,0,1,0,226,8
0.74,0.66,3,3,0,0,1,0,257,8
0.56,0.81,3,4,0,0,1,0,165,8
0.54,0.91,3,2,0,0,1,0,142,8
0.84,0.79,4,4,0,0,1,0,258,8
0.55,0.69,5,2,0,0,1,0,193,8
0.69,0.51,3,2,0,0,1,0,176,8
0.79,0.88,4,3,0,0,1,0,188,8
0.21,0.38,3,5,0,0,1,0,275,8
0.57,0.58,3,3,0,0,1,0,132,8
0.89,0.95,3,4,0,0,1,0,246,8
0.72,0.98,3,4,0,0,1,0,181,9
0.56,0.58,5,3,0,0,1,0,266,9
0.84,0.68,4,2,0,0,1,0,151,9
0.94,0.76,3,4,0,0,1,1,257,4
0.29,0.88,6,4,0,0,2,0,183,0
0.54,0.93,3,5,0,0,2,0,124,0
0.93,0.73,4,2,0,0,2,1,153,0
0.8,0.68,4,2,0,0,2,0,199,0
1.0,0.73,5,4,0,0,2,0,142,0
0.89,0.56,4,3,0,0,2,0,159,6
0.6,0.78,6,4,0,0,2,1,211,6
0.49,0.94,5,3,0,0,2,0,136,6
0.65,0.75,4,2,0,0,2,0,153,6
0.6,0.71,5,2,0,0,2,1,263,0
0.51,1.0,3,3,0,0,2,1,168,1
0.74,0.89,4,3,0,0,2,1,234,1
0.57,0.42,4,5,0,0,0,0,154,1
0.82,0.84,5,2,0,0,1,0,173,1
0.19,0.63,5,6,0,0,2,0,206,1
0.5,0.64,4,2,0,0,2,0,208,5
0.91,0.68,4,3,0,0,2,1,178,7
0.19,0.86,4,6,0,0,2,0,198,2
0.94,0.84,4,3,0,0,1,0,220,8
0.88,0.67,4,2,0,0,1,0,226,9
0.9,0.87,4,5,0,0,1,0,231,4
0.49,0.96,2,2,0,0,1,0,206,5
0.99,0.55,4,4,0,0,1,0,179,5
0.72,0.81,4,2,0,0,1,0,200,5
0.66,0.69,5,6,0,0,1,0,202,7
0.96,0.51,4,3,0,0,1,0,237,7
0.49,0.69,4,3,0,0,1,0,270,7
0.73,0.49,3,2,0,0,1,1,168,7
0.48,0.98,5,4,0,0,1,0,132,7
0.57,0.78,3,2,0,0,1,0,162,7
0.63,0.82,3,3,0,0,1,0,269,7
0.46,0.87,5,5,0,0,1,1,254,7
0.64,0.5,3,2,0,0,1,0,261,7
0.56,0.73,4,3,0,0,1,0,148,7
0.97,0.75,5,4,0,0,1,0,228,7
0.69,0.68,3,3,0,0,1,0,138,7
0.23,0.97,4,3,0,0,1,0,200,7
0.77,0.48,4,4,0,0,1,1,258,7
0.76,0.57,4,3,0,0,1,0,266,7
0.98,0.66,3,2,0,0,2,0,204,7
0.92,0.77,3,3,0,0,2,0,236,7
0.63,0.67,4,3,0,0,2,1,149,7
0.91,0.69,5,3,0,0,2,0,240,7
0.4,0.67,3,3,0,0,2,0,115,2
0.82,0.62,4,3,0,0,2,1,267,2
0.81,0.88,4,3,0,0,2,0,149,2
0.61,0.69,3,3,0,0,2,0,224,3
0.3,0.57,2,2,0,0,2,0,158,3
0.59,0.72,2,3,0,0,2,0,107,3
0.2,0.56,3,5,0,0,2,0,217,3
0.75,0.56,2,2,0,0,2,0,212,9
0.59,0.79,3,3,0,0,0,0,270,9
0.63,0.53,4,2,0,0,1,0,243,9
0.77,0.68,5,4,0,0,2,1,162,9
0.82,0.6,5,2,0,0,2,0,232,9
0.6,0.85,5,4,0,0,2,0,187,9
0.83,0.72,3,2,0,0,2,0,259,9
0.67,0.6,4,2,0,0,1,0,209,9
0.84,0.56,5,6,0,0,1,0,97,9
0.68,0.79,5,4,0,0,1,0,139,9
0.74,0.92,4,3,0,0,1,1,258,9
0.63,0.64,3,2,0,0,1,1,208,8
0.88,0.9,2,3,0,0,1,0,233,8
1.0,0.81,3,4,0,0,1,0,168,8
0.7,0.87,4,2,0,0,1,1,252,8
0.5,0.71,5,4,0,0,1,0,171,8
0.94,0.66,5,3,0,0,1,0,219,8
0.67,0.54,3,4,0,0,1,0,213,8
0.8,0.88,5,4,0,0,1,0,199,8
0.7,0.88,4,2,0,0,1,0,245,8
0.24,0.73,4,5,0,0,1,0,273,8
0.98,1.0,4,3,0,0,1,0,202,8
0.76,0.65,4,3,0,0,1,0,240,9
0.78,0.5,4,4,0,0,1,0,155,9
0.42,0.91,3,2,0,0,1,0,209,9
0.83,0.64,4,3,0,0,2,0,210,4
0.98,0.81,4,6,0,0,2,0,266,0
0.64,0.81,2,2,0,0,2,0,226,0
0.67,0.75,4,2,0,0,2,0,133,0
0.26,0.39,3,4,0,0,2,0,99,0
0.97,0.64,3,3,0,0,2,0,237,0
0.48,0.6,4,3,0,0,2,0,230,6
0.84,0.55,4,2,0,0,2,0,149,6
0.71,0.74,4,4,0,0,2,0,206,6
1.0,0.84,3,3,0,0,2,0,185,6
0.6,0.76,5,2,0,0,2,0,269,0
0.95,0.37,6,5,0,0,2,0,233,1
0.56,0.56,3,2,0,0,0,0,162,1
0.75,0.49,2,3,0,0,1,1,173,1
0.98,0.53,6,4,0,0,2,0,253,1
0.7,0.72,5,3,0,0,2,0,134,1
0.65,0.92,4,3,0,0,2,0,133,5
0.8,0.81,5,2,0,0,2,0,143,7
0.49,0.78,3,4,0,0,1,0,264,2
0.32,0.73,3,6,0,0,1,0,180,8
0.88,0.54,3,2,0,0,1,1,235,9
0.8,0.97,4,2,0,0,1,0,232,4
0.73,0.74,4,4,0,0,1,0,181,5
0.72,0.58,3,2,0,0,1,0,198,5
0.58,0.78,5,3,0,0,1,1,211,5
0.66,0.96,4,3,0,0,1,0,216,7
0.63,0.79,3,3,0,0,1,1,197,7
0.69,0.56,2,2,0,0,1,0,214,7
0.49,0.59,3,3,0,0,1,0,185,7
0.6,0.45,3,2,0,0,1,0,173,7
0.5,0.63,4,4,0,0,1,0,229,7
0.34,0.81,4,3,0,0,1,1,116,7
0.79,0.6,5,3,0,0,1,0,223,7
0.98,0.68,4,3,0,0,1,0,154,7
0.96,0.97,5,2,0,0,1,0,240,7
0.88,0.89,3,2,0,0,1,0,139,7
0.6,0.61,2,2,0,0,1,0,275,7
0.62,0.73,3,3,0,0,1,1,158,7
0.4,0.72,3,4,0,0,1,1,204,7
0.16,0.82,5,2,0,0,2,0,121,7
0.81,0.98,5,6,0,0,2,0,243,7
0.69,0.69,4,2,0,0,2,0,195,7
0.66,0.51,5,3,0,0,2,0,149,7
0.66,0.62,5,2,0,0,2,0,214,7
0.61,0.53,4,3,0,0,2,0,266,2
0.99,0.77,5,2,0,0,2,0,222,2
0.73,0.54,3,6,0,0,2,0,283,2
0.63,0.72,2,5,0,0,2,0,161,3
0.6,0.91,3,4,0,0,2,0,157,3
0.44,0.44,3,2,0,0,2,0,126,3
0.64,0.95,3,6,0,0,2,0,131,3
0.91,0.81,4,2,0,0,0,0,139,9
0.55,0.59,4,3,0,0,1,0,230,9
0.7,0.73,4,2,0,0,2,1,240,9
0.37,0.59,3,3,0,0,2,0,134,9
0.16,0.56,6,3,0,0,2,0,196,9
0.69,0.97,5,4,0,0,2,0,240,9
0.96,0.47,2,5,0,0,1,1,233,9
0.62,0.91,5,3,0,0,1,0,267,9
0.94,0.45,2,3,0,0,1,0,211,9
0.67,0.83,3,3,0,0,1,0,260,9
0.89,0.57,3,3,0,0,1,0,113,9
0.6,0.63,5,3,0,0,1,0,267,8
0.89,0.62,5,3,0,0,1,0,196,8
0.6,0.89,3,2,0,0,1,0,232,8
0.93,0.95,2,3,0,0,1,1,156,8
0.38,0.78,4,5,0,0,1,0,159,8
0.62,0.57,3,3,0,0,1,1,223,8
0.86,0.86,4,3,0,0,1,1,197,8
0.61,0.62,2,2,0,0,1,1,192,8
0.77,0.64,4,3,0,0,1,0,192,8
0.85,0.73,4,3,0,0,1,0,174,8
0.94,0.62,4,3,0,0,1,0,191,8
0.59,0.59,4,2,0,0,1,0,270,9
0.9,0.92,3,3,0,0,1,0,139,9
0.86,0.65,4,2,0,0,1,0,243,9
0.72,0.7,3,2,0,0,1,0,238,4
0.84,0.52,5,2,0,0,1,1,189,0
0.64,0.5,4,3,0,0,2,0,189,0
0.81,0.75,4,3,0,0,2,0,206,0
0.66,0.7,5,2,0,0,2,0,254,0
0.75,0.55,3,6,0,0,2,0,253,0
0.54,0.67,3,2,0,0,2,0,243,6
0.98,0.76,3,2,0,0,2,0,224,6
0.8,0.85,4,2,0,0,2,0,139,6
0.68,0.7,5,3,0,0,2,0,270,6
0.54,0.57,3,2,0,0,2,0,257,0
0.88,0.84,4,2,0,0,2,0,170,1
0.71,0.62,3,3,0,0,2,0,222,1
0.77,0.58,2,2,0,0,2,1,247,1
0.6,0.6,4,3,0,0,0,0,201,1
0.53,0.75,4,5,0,0,1,0,263,1
0.85,0.5,3,2,0,0,2,1,168,5
0.59,0.75,4,2,0,0,2,0,190,7
0.23,0.77,4,5,0,0,2,0,140,2
0.7,0.6,3,3,0,0,2,0,224,8
0.92,0.49,5,3,0,0,1,0,145,9
0.95,0.37,4,3,0,0,1,0,285,4
0.39,0.43,3,3,0,0,1,0,154,5
0.85,0.8,4,2,0,0,1,0,200,5
0.98,0.7,3,2,0,0,1,1,255,5
0.15,0.48,6,6,0,0,1,1,204,7
0.68,0.54,3,4,0,0,1,1,270,7
0.24,0.91,5,5,0,0,1,0,177,7
0.77,0.59,4,3,0,0,2,0,140,7
0.36,0.69,3,3,0,0,2,0,165,7
0.5,0.89,3,4,0,0,2,1,187,7
0.2,0.98,4,4,0,0,2,1,166,7
0.86,0.56,5,2,0,0,2,0,141,7
0.84,0.63,4,2,0,0,2,0,135,7
0.9,0.98,5,4,0,0,2,0,148,7
0.4,0.51,3,6,0,0,2,0,120,7
0.63,0.62,3,3,0,0,2,0,141,7
0.73,0.95,3,4,0,0,2,0,222,7
0.25,0.67,2,6,0,0,2,0,136,7
0.7,0.57,3,2,0,0,2,0,180,7
0.6,0.97,3,3,0,0,2,1,187,7
0.99,0.66,3,3,0,0,2,0,202,7
0.29,0.86,3,4,0,0,2,0,251,7
0.53,0.63,4,2,0,0,2,0,259,7
0.83,0.76,3,2,0,0,2,0,262,2
0.18,0.92,5,4,0,0,2,0,251,2
0.14,0.74,4,5,0,0,2,0,117,2
0.5,0.66,4,2,0,0,2,0,155,3
0.36,0.89,3,6,0,0,2,0,197,3
0.34,0.56,3,2,0,0,2,0,139,3
0.51,0.75,4,2,0,0,2,0,175,3
0.5,0.52,5,3,0,0,2,1,137,9
0.69,0.93,3,4,0,0,2,0,228,9
0.52,0.51,2,4,0,0,0,0,232,9
0.32,0.5,2,3,0,0,0,0,143,9
0.88,0.99,3,5,0,0,0,0,190,9
0.6,0.87,3,3,0,0,0,1,196,9
0.72,0.8,3,3,0,0,0,0,213,9
0.65,0.9,3,3,0,0,0,0,200,9
0.82,0.78,5,2,0,0,0,0,166,9
0.67,0.92,5,3,0,0,0,0,258,9
0.44,0.87,5,4,0,0,0,0,104,9
0.52,0.85,5,2,0,0,0,0,173,8
0.54,0.51,2,3,0,0,0,0,176,8
0.67,0.76,5,3,0,0,0,0,181,8
0.16,0.64,6,5,0,0,1,1,143,8
0.81,0.73,4,3,0,0,1,0,186,8
0.77,0.85,3,3,0,0,1,0,136,8
0.84,0.99,4,2,0,0,1,0,219,8
0.56,0.56,5,4,0,0,1,1,229,8
0.67,0.97,5,3,0,0,1,0,239,8
0.65,0.7,4,2,0,0,1,0,182,8
0.39,0.57,2,3,0,0,1,0,132,8
0.77,0.75,3,3,0,0,1,0,272,9
0.41,0.96,5,3,0,0,1,1,167,9
0.59,0.67,3,2,0,0,1,0,180,9
0.14,0.72,6,5,0,0,1,0,100,4
0.6,0.82,4,2,0,0,1,0,134,0
0.14,0.98,6,5,0,0,1,0,221,0
0.88,0.8,3,2,0,0,1,0,166,0
0.6,0.91,4,2,0,0,2,0,214,0
1.0,0.49,4,3,0,0,2,1,227,0
0.56,0.98,4,3,0,0,2,0,207,6
0.72,0.54,3,6,0,0,2,0,286,6
0.59,0.83,3,3,0,0,2,1,240,6
0.74,0.75,4,4,0,0,2,1,111,6
0.52,0.69,4,2,0,0,2,0,164,0
0.77,0.74,2,6,0,0,2,0,187,1
0.48,0.81,4,2,0,0,2,0,248,1
0.99,0.56,5,2,0,0,2,0,210,1
0.23,0.78,4,6,0,0,2,0,163,1
0.63,1.0,5,4,0,0,2,0,241,1
0.51,0.83,3,3,0,0,0,0,136,5
0.54,0.55,4,5,0,0,0,0,208,7
0.53,0.73,5,3,0,0,0,0,174,2
0.72,0.84,4,3,0,0,0,0,250,8
0.57,0.61,2,2,0,0,0,1,189,9
0.81,0.77,3,3,0,0,0,0,204,4
0.64,0.57,4,3,0,0,0,0,217,5
0.77,0.57,5,3,0,0,0,0,162,5
0.83,0.55,3,2,0,0,1,0,257,5
0.6,0.71,3,2,0,0,1,0,195,7
0.86,0.87,5,4,0,0,1,0,156,7
0.5,0.55,2,3,0,0,1,0,128,7
